ClimateBin,Nrate25,Nrate50,Nrate75,Nrate95,P2O5rate25,P2O5rate50,P2O5rate75,P2O5rate95,K2Orate25,K2Orate50,K2Orate75,K2Orate95
19,12.951377,47.000000,47.000000,47.000000,3.105415,12.188264,12.188264,14.532583,7.364023,83.362308,83.362308,83.362308
20,12.951377,21.000000,47.000000,95.696347,3.105415,12.188264,14.532583,18.383518,3.799595,11.458710,24.193832,83.362308
21,12.951377,12.951377,12.951377,79.285958,3.105415,3.105415,3.105415,17.827143,7.364023,7.364023,7.364023,9.324593
22,12.951377,12.951377,12.951377,64.830837,3.105415,3.105415,3.105415,17.827143,7.364023,7.364023,7.364023,10.582103
23,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
24,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
25,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
26,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
27,12.951377,21.000000,47.000000,47.000000,3.105415,12.188264,14.532583,14.532583,7.364023,11.458710,83.362308,83.362308
28,12.951377,37.248785,47.000000,47.000000,3.105415,12.188264,12.188264,14.532583,7.364023,11.458710,83.362308,83.362308
29,47.000000,47.000000,47.000000,47.000000,12.188264,12.188264,12.188264,14.532583,83.362308,83.362308,83.362308,83.362308
30,37.248785,47.000000,71.751613,100.000000,9.905948,12.188264,14.532583,16.415915,11.458710,24.193832,83.362308,83.362308
31,12.951377,12.951377,12.951377,79.285958,3.105415,3.105415,3.105415,17.827143,7.364023,7.364023,7.364023,9.324593
32,12.951377,12.951377,12.951377,51.218714,3.105415,3.105415,3.105415,13.138085,7.364023,7.364023,7.364023,7.364023
33,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
34,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
35,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
36,12.951377,12.951377,12.951377,37.248785,3.105415,3.105415,3.105415,15.554550,7.364023,7.364023,7.364023,11.988576
37,12.951377,12.951377,33.359839,47.000000,3.105415,3.105415,12.188264,15.554550,7.364023,7.364023,14.106511,83.362308
38,21.000000,47.000000,47.000000,47.000000,12.188264,12.188264,12.188264,14.532583,11.458710,83.362308,83.362308,83.362308
39,12.951377,47.000000,47.000000,87.534882,3.105415,12.188264,12.188264,15.554550,7.364023,83.362308,83.362308,83.362308
40,47.000000,47.000000,71.751613,114.214233,12.188264,12.188264,15.554550,26.057945,15.066128,24.193832,83.362308,83.362308
41,12.951377,12.951377,12.951377,79.285958,3.105415,3.105415,3.105415,22.373728,7.364023,7.364023,7.364023,9.324593
42,12.951377,12.951377,12.951377,39.973540,3.105415,3.105415,3.105415,5.664586,7.364023,7.364023,7.364023,7.364023
43,12.951377,12.951377,12.951377,12.951377,3.105415,3.105415,3.105415,3.105415,7.364023,7.364023,7.364023,7.364023
44,12.951377,12.951377,12.951377,87.534882,3.105415,3.105415,3.105415,15.554550,7.364023,7.364023,7.364023,19.980960
45,12.951377,33.359839,39.545158,149.871486,3.105415,12.998675,12.998675,21.095980,7.364023,14.106511,14.106511,26.118146
46,25.859510,39.545158,47.000000,149.871486,7.108753,12.188264,15.554550,21.095980,7.364023,19.980960,26.118146,83.362308
47,25.859510,47.000000,47.000000,71.751613,9.332730,12.188264,12.188264,15.554550,9.324593,24.193832,83.362308,83.362308
48,43.099183,47.000000,47.000000,87.534882,12.188264,12.188264,12.188264,15.554550,19.980960,83.362308,83.362308,83.362308
49,25.859510,47.000000,47.000000,108.454178,9.332730,12.188264,15.554550,15.911806,11.988576,19.980960,83.362308,83.362308
50,25.859510,52.956068,108.454178,149.871486,9.332730,15.554550,23.288975,26.057945,11.988576,19.980960,27.166860,31.388125
51,12.951377,12.951377,12.951377,80.818520,3.105415,3.105415,3.105415,21.484514,7.364023,7.364023,7.364023,9.781857
52,12.951377,25.859510,25.859510,39.545158,3.105415,9.332730,9.332730,15.554550,7.364023,11.988576,11.988576,19.980960
53,25.859510,25.859510,33.359839,47.000000,9.332730,9.332730,12.998675,15.554550,11.988576,11.988576,14.106511,26.118146
54,25.859510,33.359839,47.000000,149.871486,9.332730,9.332730,12.998675,21.095980,11.988576,11.988576,18.832875,83.362308
55,14.918498,25.859510,47.000000,149.871486,1.565102,9.332730,15.554550,21.095980,0.887256,11.988576,18.832875,83.362308
56,14.918498,25.859510,47.000000,149.871486,1.565102,9.332730,12.188264,21.095980,0.887256,11.988576,83.362308,83.362308
57,14.918498,39.294687,47.000000,149.871486,1.565102,9.332730,12.188264,21.095980,0.887256,11.988576,83.362308,83.362308
58,25.859510,43.099183,47.000000,149.871486,9.332730,12.188264,12.188264,21.095980,11.988576,19.980960,83.362308,83.362308
59,14.918498,25.859510,43.099183,149.871486,1.565102,9.332730,15.554550,23.288975,0.887256,11.988576,19.980960,31.388125
60,25.859510,90.464563,131.317791,149.871486,9.332730,22.096345,23.288975,26.057945,11.988576,22.281657,31.388125,31.388125
61,12.951377,12.951377,25.859510,79.285958,3.105415,3.105415,9.332730,21.206878,7.364023,7.364023,11.988576,11.988576
62,25.859510,25.859510,25.859510,39.545158,9.332730,9.332730,9.332730,15.554550,11.988576,11.988576,11.988576,19.980960
63,25.859510,25.859510,25.859510,39.545158,9.332730,9.332730,9.332730,15.554550,11.988576,11.988576,11.988576,19.980960
64,25.859510,25.859510,31.567374,39.545158,9.332730,9.332730,9.332730,9.332730,11.988576,11.988576,11.988576,11.988576
65,25.859510,25.859510,39.545158,89.922892,9.332730,9.332730,9.332730,15.634767,11.988576,11.988576,11.988576,26.118146
66,25.859510,31.567374,47.000000,89.922892,9.332730,9.332730,15.554550,15.634767,11.988576,11.988576,18.832875,19.980960
67,14.918498,25.859510,43.099183,135.010593,1.565102,9.332730,12.998675,21.095980,0.887256,11.988576,18.832875,26.118146
68,14.918498,25.859510,47.000000,131.317791,1.565102,9.332730,13.085626,23.288975,0.887256,11.988576,31.388125,83.362308
69,14.918498,14.918498,41.503294,131.317791,1.565102,1.565102,13.085626,23.288975,0.887256,0.887256,18.936999,31.388125
70,14.918498,48.795273,131.317791,131.317791,1.565102,15.554550,23.288975,23.288975,0.887256,19.231888,31.388125,31.388125
71,12.951377,12.951377,12.951377,80.818520,3.105415,3.105415,3.105415,21.484514,7.364023,7.364023,7.364023,11.858484
72,25.859510,25.859510,25.859510,135.010593,9.332730,9.332730,9.332730,15.634767,11.988576,11.988576,11.988576,18.832875
73,25.859510,25.859510,39.545158,87.534882,9.332730,9.332730,9.332730,15.634767,11.988576,11.988576,11.988576,18.832875
74,25.859510,25.859510,39.545158,135.010593,9.332730,9.332730,15.554550,15.634767,11.988576,11.988576,18.832875,19.980960
75,25.859510,31.567374,89.922892,135.010593,9.332730,9.332730,15.634767,21.095980,11.988576,11.988576,18.832875,19.980960
76,31.567374,39.294687,89.922892,135.010593,9.332730,9.332730,15.634767,15.634767,11.988576,11.988576,18.832875,19.980960
77,31.567374,31.567374,43.099183,131.317791,9.332730,9.332730,15.554550,15.911806,11.988576,11.988576,19.980960,19.980960
78,14.918498,14.918498,41.680153,90.464563,1.565102,1.565102,12.188264,15.911806,0.887256,0.887256,18.832875,19.980960
79,14.918498,14.918498,41.680153,131.317791,1.565102,1.565102,13.085626,23.288975,0.887256,0.887256,18.936999,83.362308
80,37.248785,84.941128,131.317791,131.866956,9.332730,15.634767,23.288975,23.288975,11.988576,19.980960,31.388125,31.388125
81,12.951377,12.951377,51.218714,98.455642,3.105415,3.105415,17.827143,22.373728,7.364023,7.364023,7.364023,9.781857
82,12.951377,25.859510,111.798766,135.010593,3.105415,9.332730,15.634767,19.433293,7.364023,11.988576,13.811634,18.832875
83,25.859510,25.859510,31.567374,135.010593,9.332730,9.332730,9.332730,15.634767,11.988576,11.988576,11.988576,18.832875
84,25.859510,31.567374,31.567374,89.922892,9.332730,9.332730,9.332730,15.634767,11.988576,11.988576,11.988576,18.832875
85,25.859510,31.567374,89.922892,113.631254,9.332730,9.332730,15.634767,15.634767,11.988576,11.988576,18.832875,19.980960
86,31.567374,43.099183,89.922892,113.631254,9.332730,15.554550,15.634767,15.634767,11.988576,18.832875,18.832875,19.980960
87,31.567374,43.099183,89.922892,89.922892,9.332730,15.554550,15.634767,15.634767,11.988576,18.832875,18.832875,19.980960
88,14.918498,31.567374,89.922892,113.631254,1.565102,9.332730,15.634767,15.911806,0.887256,11.988576,18.832875,19.980960
89,14.918498,14.918498,43.099183,100.000000,1.565102,1.565102,15.554550,23.046304,0.887256,0.887256,18.832875,22.281657
90,39.973540,48.795273,85.541702,131.866956,9.003138,13.085626,16.412764,24.597820,4.198320,18.936999,20.000000,27.496775
91,12.951377,60.976232,79.916657,111.798766,3.105415,17.827143,23.728031,36.586335,3.764896,7.364023,9.324593,25.623420
92,12.951377,60.976232,79.916657,110.510338,3.105415,22.284743,26.120510,36.586335,2.899246,7.364023,9.324593,25.623420
93,14.918498,60.976232,88.903275,110.510338,3.105415,19.433293,26.120510,36.586335,2.899246,7.364023,10.827495,25.623420
94,14.918498,65.248579,88.903275,107.827429,3.105415,19.105216,26.120510,36.586335,2.899246,9.324593,13.811634,25.623420
95,14.918498,42.552192,88.903275,107.827429,1.565102,9.842905,20.745039,36.586335,0.887256,7.364023,18.832875,25.623420
96,42.277295,80.818520,89.922892,107.827429,6.782195,15.634767,19.130225,38.780680,6.608060,10.827495,18.832875,28.605809
97,42.277295,80.818520,91.366737,111.798766,6.782195,17.827143,23.728031,39.776138,5.893777,9.324593,18.832875,28.605809
98,41.503294,80.818520,88.903275,111.798766,6.782195,20.745039,23.728031,38.780680,6.608060,10.827495,20.000000,45.760621
99,25.859510,46.514529,90.464563,132.143263,9.332730,22.588330,28.796276,36.586335,4.832077,13.510380,27.166860,45.760621
100,29.980155,71.878112,71.878112,131.866956,7.346415,18.383518,22.588330,37.647217,5.694994,19.208210,19.208210,59.300557
